game_pk,pitcher_id,game_date,pitcher_name,strikeouts,swinging_strikes,total_pitches,avg_velocity,avg_spin_rate,swstr_pct,rolling_k,rolling_swstr,rolling_velocity,rolling_pitches
823030,669461,2026-07-11,"Liberatore, Matthew",6,9,71,88.44929577464788,2507.6478873239435,0.1267605633802817,4.2,0.09082679225536369,88.79389717425431,78.4
824005,669461,2026-07-21,"Liberatore, Matthew",7,13,95,88.66315789473684,2368.8315789473686,0.1368421052631579,4.6,0.09617890493142002,88.64232775775534,78.6
823025,669461,2026-07-27,"Liberatore, Matthew",5,8,67,88.92686567164179,2467.1194029850744,0.11940298507462686,5.6,0.10688065931738493,88.52579267003603,88.0
823392,669467,2026-04-29,"Pallante, Andre",6,12,91,88.99120879120879,2230.747252747253,0.13186813186813187,4.0,0.09828933619314745,89.04369741883444,89.6
823063,669467,2026-05-06,"Pallante, Andre",3,3,104,89.38653846153846,2340.653846153846,0.028846153846153848,4.6,0.1019356898395011,88.80330281343984,90.2
825011,669467,2026-05-12,"Pallante, Andre",4,11,85,89.61882352941177,2334.6235294117646,0.12941176470588237,4.8,0.0963412842450955,88.9367468693839,93.4
823058,669467,2026-05-17,"Pallante, Andre",7,10,99,89.52929292929292,2362.040404040404,0.10101010101010101,5.2,0.10538153192311409,89.09861683842414,91.4
824518,669467,2026-05-23,"Pallante, Andre",3,8,93,89.83978494623656,2321.043010752688,0.08602150537634409,5.6,0.10489389695272049,89.19206163117927,93.8
823055,669467,2026-05-29,"Pallante, Andre",3,5,75,90.97466666666668,2329.693333333333,0.06666666666666667,4.6,0.09543153136132264,89.47312973153771,94.4
823051,669467,2026-06-03,"Pallante, Andre",5,6,85,90.7835294117647,2316.576470588235,0.07058823529411765,4.0,0.0823912383210296,89.86982130662928,91.2
823618,669467,2026-06-10,"Pallante, Andre",5,8,93,89.49139784946237,2251.05376344086,0.08602150537634409,4.4,0.09073965461062236,90.14921949667453,87.4
823045,669467,2026-06-16,"Pallante, Andre",6,6,92,89.66956521739131,2398.695652173913,0.06521739130434782,4.6,0.0820616027447147,90.12373436068465,89.0
823040,669467,2026-06-22,"Pallante, Andre",2,6,85,90.63529411764706,2313.764705882353,0.07058823529411765,4.4,0.07490306080356407,90.15178881830433,87.6
823038,669467,2026-06-27,"Pallante, Andre",4,9,98,90.2173469387755,2366.887755102041,0.09183673469387756,4.2,0.07181640678711877,90.31089065258644,86.0
824659,669467,2026-07-03,"Pallante, Andre",2,4,102,91.10490196078432,2215.3039215686276,0.0392156862745098,4.4,0.07685042039256096,90.15942670700818,90.6
823034,669467,2026-07-09,"Pallante, Andre",2,7,97,89.78969072164949,2281.185567010309,0.07216494845360824,3.8,0.07057591058863939,90.22370121681212,94.0
825057,669467,2026-07-19,"Pallante, Andre",3,6,88,90.2715909090909,2321.443181818182,0.06818181818181818,3.2,0.06780459920409221,90.28335979124954,94.8
823027,669467,2026-07-25,"Pallante, Andre",8,14,90,89.28333333333333,2123.711111111111,0.15555555555555556,2.6,0.06839748457958628,90.40376492958946,94.0
823069,669923,2026-04-24,"Kirby, George",2,11,81,93.10740740740741,2417.037037037037,0.13580246913580246,5.4,0.09167759051186017,92.18960559244127,92.8
823717,669923,2026-04-29,"Kirby, George",5,11,97,90.18144329896907,2224.381443298969,0.1134020618556701,4.6,0.1010603065612429,92.4544204072561,91.0
823142,669923,2026-05-05,"Kirby, George",5,6,88,90.72386363636363,2290.284090909091,0.06818181818181818,4.4,0.11025757286496118,91.91700120188136,92.6
824199,669923,2026-05-11,"Kirby, George",7,11,99,92.51212121212122,2350.8888888888887,0.1111111111111111,4.6,0.11278282539021371,91.57044059582076,92.2
823138,669923,2026-05-17,"Kirby, George",6,13,98,93.68673469387754,2329.3571428571427,0.1326530612244898,4.8,0.11278282539021371,91.7989254443056,92.2
824109,669923,2026-05-23,"Kirby, George",3,9,92,90.5695652173913,2405.532608695652,0.09782608695652174,5.0,0.11223010430177834,92.04231404974777,92.6
823135,669923,2026-05-29,"Kirby, George",4,8,87,93.00344827586207,2342.67816091954,0.09195402298850575,5.2,0.1046348278659222,91.53474561174455,94.8
823130,669923,2026-06-03,"Kirby, George",5,11,89,90.8752808988764,2240.9662921348313,0.12359550561797752,5.0,0.10034522009248932,92.09914660712316,92.8
824831,669923,2026-06-10,"Kirby, George",9,13,104,93.40865384615384,2285.0096153846152,0.125,5.0,0.1114279575797212,92.1294300596257,93.0
823127,669923,2026-06-17,"Kirby, George",5,10,92,91.53695652173913,2257.586956521739,0.10869565217391304,5.4,0.11420573535749896,92.30873658643223,94.0
823365,669923,2026-06-23,"Kirby, George",5,7,91,91.42637362637362,2207.5164835164837,0.07692307692307693,5.2,0.10941425354738361,91.87878095200455,92.8
823121,669923,2026-06-29,"Kirby, George",7,17,100,91.185,2317.24,0.17,5.6,0.10523365154069464,92.05014263380102,92.6
823848,669923,2026-07-08,"Kirby, George",7,12,86,91.3313953488372,2305.686046511628,0.13953488372093023,6.2,0.12084284694299349,91.6864529786286,95.2
823112,669923,2026-07-20,"Kirby, George",6,11,80,92.93375,2196.3,0.1375,6.6,0.12403072256358402,91.77767586862076,94.6
822868,669923,2026-07-27,"Kirby, George",3,8,66,91.56969696969698,2183.287878787879,0.12121212121212122,6.0,0.12653072256358405,91.68269509938999,89.8
824529,671096,2026-04-24,"Abbott, Andrew",4,9,89,86.62696629213484,2475.14606741573,0.10112359550561797,3.0,0.087477029479204,87.6175913721806,86.0
824524,671096,2026-04-30,"Abbott, Andrew",5,5,86,85.91046511627907,2475.953488372093,0.05813953488372093,3.0,0.09083427870080953,87.3376834257883,87.2
824682,671096,2026-05-05,"Abbott, Andrew",4,7,98,87.41632653061224,2426.3673469387754,0.07142857142857142,3.0,0.08200764022300824,86.99750372177138,86.8
824520,671096,2026-05-10,"Abbott, Andrew",5,10,85,87.10235294117646,2509.364705882353,0.11764705882352941,3.4,0.08310654132190935,86.82318661031141,88.2
824439,671096,2026-05-15,"Abbott, Andrew",2,3,90,87.77888888888889,2523.733333333333,0.03333333333333333,4.2,0.08410074181900959,86.70957269150443,91.0
823462,671096,2026-05-20,"Abbott, Andrew",3,13,96,88.99270833333333,2476.0833333333335,0.13541666666666666,4.0,0.07633441879495462,86.9669999538183,89.6
823626,671096,2026-05-27,"Abbott, Andrew",4,10,101,88.23069306930692,2536.7425742574255,0.09900990099009901,3.8,0.08319303302716434,87.440148362058,91.0
824511,671096,2026-06-02,"Abbott, Andrew",5,11,105,86.90095238095239,2543.5904761904762,0.10476190476190476,3.6,0.09136710624843997,87.90419395266358,94.0
823289,671096,2026-06-08,"Abbott, Andrew",6,12,101,88.03069306930693,2391.841584158416,0.1188118811881188,3.8,0.09803377291510663,87.80111912273159,95.4
824506,671096,2026-06-14,"Abbott, Andrew",5,11,84,88.16071428571429,2420.8214285714284,0.13095238095238096,4.0,0.09826673738802452,87.98678714835769,98.6
823532,671096,2026-06-20,"Abbott, Andrew",6,11,97,87.20103092783505,2496.7525773195875,0.1134020618556701,4.6,0.11779054691183403,88.06315222772278,97.4
823363,671096,2026-06-26,"Abbott, Andrew",6,15,94,87.55638297872339,2460.904255319149,0.1595744680851064,5.2,0.11338762594963474,87.70481674662312,97.6
823767,671096,2026-07-01,"Abbott, Andrew",3,7,96,87.52083333333333,2497.8854166666665,0.07291666666666667,5.6,0.1255005393686362,87.56995472850642,96.2
824495,671096,2026-07-07,"Abbott, Andrew",8,11,95,86.41263157894737,2551.1052631578946,0.11578947368421053,5.2,0.11913149174958859,87.6939309189826,94.4
824491,671096,2026-07-12,"Abbott, Andrew",3,4,79,87.72405063291139,2402.3924050632913,0.05063291139240506,5.6,0.11852701024880692,87.37031862091068,93.2
823112,671096,2026-07-20,"Abbott, Andrew",6,14,100,86.755,2472.66,0.14,5.2,0.10246311633681175,87.28298589035009,92.2
823028,671096,2026-07-26,"Abbott, Andrew",4,8,100,86.09,2393.32,0.08,5.2,0.10778270396567773,87.19377970478308,92.8
822992,671737,2026-04-24,"Bradley, Taj",3,3,93,92.23010752688171,2135.430107526882,0.03225806451612903,6.8,0.11502224746359282,91.76895096933875,100.2
823717,671737,2026-04-29,"Bradley, Taj",7,17,114,92.23596491228069,2130.0087719298244,0.14912280701754385,5.6,0.08669125167116645,91.873668126889,100.4
822743,671737,2026-05-05,"Bradley, Taj",8,13,96,93.11666666666667,2149.0416666666665,0.13541666666666666,6.4,0.10051581307467523,91.64166110934514,103.2
824760,671737,2026-05-23,"Bradley, Taj",7,11,73,93.02191780821919,2181.5890410958905,0.1506849315068493,6.0,0.10067606948493164,91.92287905806309,101.6
823377,671737,2026-05-29,"Bradley, Taj",6,13,87,93.38965517241378,2197.597701149425,0.14942528735632185,6.0,0.11571871616365999,92.18537582725409,95.0
823701,671737,2026-06-03,"Bradley, Taj",5,11,104,92.63557692307693,2270.6346153846152,0.10576923076923077,6.2,0.12338155141270213,92.79886241729241,92.6
824267,671737,2026-06-09,"Bradley, Taj",3,5,89,92.78651685393258,2158.123595505618,0.056179775280898875,6.6,0.1380837846633225,92.87995629653145,94.8
823693,671737,2026-06-14,"Bradley, Taj",7,9,101,93.47623762376239,2246.6732673267325,0.0891089108910891,5.8,0.1194951783159935,92.99006668486183,89.8
825068,671737,2026-06-20,"Bradley, Taj",4,6,91,94.18351648351648,2167.5604395604396,0.06593406593406594,5.6,0.11023362716087799,93.06198087628097,90.8
823688,671737,2026-06-26,"Bradley, Taj",7,13,99,94.52323232323232,2241.030303030303,0.13131313131313133,5.0,0.0932834540463213,93.29430061134043,94.4
824174,671737,2026-07-01,"Bradley, Taj",11,8,97,92.8319587628866,2182.0515463917527,0.08247422680412371,5.2,0.08966102283768321,93.52101604150414,96.8
823687,671737,2026-07-07,"Bradley, Taj",10,24,101,93.23267326732673,2191.227722772277,0.2376237623762376,6.4,0.08500202204466178,93.56029240946607,95.4
823681,671737,2026-07-12,"Bradley, Taj",6,9,99,94.0,2239.4343434343436,0.09090909090909091,7.8,0.12129081946372952,93.64952369214491,97.8
824657,671737,2026-07-18,"Bradley, Taj",6,13,94,92.26382978723403,2139.8297872340427,0.13829787234042554,7.6,0.1216508554673299,93.75427616739242,97.4
824406,671737,2026-07-23,"Bradley, Taj",5,7,109,92.49633027522935,2135.678899082569,0.06422018348623854,8.0,0.13612361674860182,93.37033882813594,98.0
823676,671737,2026-07-28,"Bradley, Taj",10,13,102,92.87352941176471,2227.9117647058824,0.12745098039215685,7.6,0.12270502718322325,92.96495841853535,100.0
824122,672282,2026-04-26,"Detmers, Reid",5,8,93,88.6247311827957,2233.440860215054,0.08602150537634409,6.2,0.13331638867107976,87.91027993986691,96.0
824042,672282,2026-05-02,"Detmers, Reid",8,14,95,85.39473684210526,2199.2526315789473,0.14736842105263157,5.4,0.1189417423779275,88.04322617642603,95.6
822822,672282,2026-05-08,"Detmers, Reid",3,5,99,87.94040404040405,2195.1111111111113,0.050505050505050504,6.2,0.12533850351153075,87.49121200638555,93.8
824438,672282,2026-05-13,"Detmers, Reid",6,7,102,88.94117647058823,2196.0588235294117,0.06862745098039216,6.0,0.11152647013427999,87.47407542316202,95.2
824033,672282,2026-05-19,"Detmers, Reid",8,15,92,88.2804347826087,2164.554347826087,0.16304347826086957,5.4,0.0949489300273281,87.56332081828977,95.8
824028,672282,2026-05-24,"Detmers, Reid",14,22,96,89.31979166666667,2226.34375,0.22916666666666666,6.0,0.10311318123505757,87.83629666370038,96.2
822975,672282,2026-05-30,"Detmers, Reid",7,12,92,88.61195652173913,2266.0434782608695,0.13043478260869565,7.8,0.1317422134931221,87.97530876047458,96.8
823943,672282,2026-06-05,"Detmers, Reid",6,11,91,90.02747252747253,2249.5054945054944,0.12087912087912088,7.6,0.1283554858043349,88.61875269640136,96.2
824022,672282,2026-06-10,"Detmers, Reid",9,8,89,88.60449438202248,2259.6516853932585,0.0898876404494382,8.2,0.14243029987914896,89.03616639381505,94.6
825070,672282,2026-06-16,"Detmers, Reid",3,4,90,87.29888888888888,2234.277777777778,0.044444444444444446,8.8,0.1466823377729582,88.9688299761019,92.0
824987,672282,2026-06-21,"Detmers, Reid",4,12,90,86.95333333333333,2220.311111111111,0.13333333333333333,7.8,0.12296253100967318,88.77252079735794,91.6
824015,672282,2026-06-27,"Detmers, Reid",8,17,99,88.3111111111111,2355.090909090909,0.1717171717171717,5.8,0.1037958643430065,88.29922913069127,90.4
824013,672282,2026-07-03,"Detmers, Reid",5,13,104,88.48076923076923,2230.3653846153848,0.125,6.0,0.1120523421647017,88.23906004856568,91.8
822877,672282,2026-07-09,"Detmers, Reid",6,9,82,87.1719512195122,2225.268292682927,0.10975609756097561,5.8,0.11287651798887754,87.92971938922501,94.4
824009,672282,2026-07-17,"Detmers, Reid",7,9,86,88.24418604651163,2351.8720930232557,0.10465116279069768,5.2,0.11685020941118503,87.64321075672294,93.0
824004,672282,2026-07-22,"Detmers, Reid",6,9,85,88.11411764705882,2241.2823529411767,0.10588235294117647,6.0,0.12889155308043565,87.83227018824749,92.2
824003,672282,2026-07-28,"Detmers, Reid",9,16,84,86.95,2220.1666666666665,0.19047619047619047,6.4,0.1234013570020043,88.06442705099259,91.2
824284,672456,2026-05-02,"Montero, Keider",2,5,85,89.7,2329.0823529411764,0.058823529411764705,4.6,0.07859478687932035,90.01272301255763,80.0
824116,672456,2026-05-08,"Montero, Keider",4,4,71,89.15070422535211,2397.478873239437,0.056338028169014086,4.4,0.08083568323786378,89.87272301255763,84.4
823630,672456,2026-05-14,"Montero, Keider",2,1,70,88.54285714285714,2313.1285714285714,0.014285714285714285,3.8,0.0746032888716666,89.81311385762805,82.6
824276,672456,2026-05-19,"Montero, Keider",1,5,85,88.80470588235293,2376.7764705882355,0.058823529411764705,3.2,0.058183323295074516,89.35903468378984,80.0
824275,672456,2026-05-26,"Montero, Keider",7,10,89,90.4123595505618,2356.8651685393256,0.11235955056179775,2.8,0.05858439281379109,89.31383949662407,79.4
824592,672456,2026-05-31,"Montero, Keider",4,6,65,90.13538461538462,2356.0,0.09230769230769231,3.2,0.06012607036801111,89.3221253602248,80.0
824269,672456,2026-06-06,"Montero, Keider",1,3,79,89.14810126582279,2273.6202531645567,0.0379746835443038,3.6,0.06682290294719663,89.40920228330172,76.0
824265,672456,2026-06-11,"Montero, Keider",4,7,96,89.07916666666667,2347.75,0.07291666666666667,3.0,0.06315023402225457,89.40868169139586,77.6
824260,672456,2026-06-21,"Montero, Keider",3,6,76,89.64868421052631,2374.6315789473683,0.07894736842105263,3.4,0.07487642449844505,89.51594359615777,82.8
824255,672456,2026-06-26,"Montero, Keider",3,11,96,90.58749999999999,2295.46875,0.11458333333333333,3.8,0.07890119230030264,89.68473926179243,81.0
824650,672456,2026-07-22,"Montero, Keider",8,13,81,87.88888888888889,2385.864197530864,0.16049382716049382,3.0,0.07934594885460974,89.71976735168008,82.4
824245,672456,2026-07-27,"Montero, Keider",1,5,80,89.91625,2345.875,0.0625,3.8,0.09298317582517004,89.27046820638093,85.6
